COUNTY,ZIP,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01023,36908,GILBERTOWN,AL,0.151948563,0.122244489,0.060606100,0.149760824
01023,36558,MILLRY,AL,0.018107900,0.012024000,0.000000000,0.017662200
01023,36904,BUTLER,AL,0.305602939,0.651302605,0.848484848,0.328958666
01023,36922,WARD,AL,0.046188200,0.012024000,0.000000000,0.043910200
01023,36915,NEEDHAM,AL,0.052880200,0.014028100,0.060606100,0.050533500
01023,36921,TOXEY,AL,0.084896995,0.048096200,0.000000000,0.082300993
01023,36916,PENNINGTON,AL,0.043301400,0.036072100,0.000000000,0.042683700
01025,36451,GROVE HILL,AL,0.184681460,0.126409018,0.223776224,0.180732998
01025,36482,WHATLEY,AL,0.046027200,0.010467000,0.003496500,0.042392600
01025,36436,DICKINSON,AL,0.021188300,0.005636070,0.003496500,0.019615400
01025,36446,FULTON,AL,0.000000000,0.000805153,0.000000000,0.000064524
01025,36540,GAINESTOWN,AL,0.037007900,0.004830920,0.000000000,0.033746300
01025,36545,JACKSON,AL,0.363564782,0.429951691,0.395104895,0.369467028
01025,36524,COFFEEVILLE,AL,0.049391600,0.020934000,0.013986000,0.046457600
01025,36784,THOMASVILLE,AL,0.283536149,0.400966184,0.353146853,0.294231514
01025,36751,LOWER PEACH TREE,AL,0.005869720,0.000000000,0.000000000,0.005291010
01025,36727,CAMPBELL,AL,0.008733000,0.000000000,0.006993010,0.008001000
01027,36256,DAVISTON,AL,0.003720550,0.002906980,0.000000000,0.003605890
01027,36276,WADLEY,AL,0.015398900,0.014534900,0.000000000,0.015008300
01027,36258,DELTA,AL,0.077097974,0.122093023,0.008298800,0.076990547
01027,35072,GOODWATER,AL,0.098387764,0.034883700,0.000000000,0.093947958
01027,36268,MUNFORD,AL,0.002997110,0.000000000,0.000000000,0.002826240
01027,36267,MILLERVILLE,AL,0.000000000,0.002906980,0.000000000,0.000097456
01027,36255,CRAGFORD,AL,0.073067383,0.034883700,0.000000000,0.070071143
01027,36251,ASHLAND,AL,0.358825961,0.415697674,0.771784232,0.370431732
01027,36266,LINEVILLE,AL,0.322964035,0.366279070,0.215767635,0.321898450
01027,35082,HOLLINS,AL,0.000000000,0.002906980,0.000000000,0.000097456
01027,35160,TALLADEGA,AL,0.047540300,0.002906980,0.004149380,0.045024900
01029,36264,HEFLIN,AL,0.548961424,0.671304348,0.741071429,0.559043020
01029,36261,EDWARDSVILLE,AL,0.000000000,0.001739130,0.000000000,0.000109745
01029,36272,PIEDMONT,AL,0.025519300,0.005217390,0.000000000,0.023924500
01029,36273,RANBURNE,AL,0.183501484,0.184347826,0.116071429,0.182726076
01029,36268,MUNFORD,AL,0.000118694,0.000000000,0.000000000,0.000109745
01029,36262,FRUITHURST,AL,0.100178042,0.078260870,0.053571400,0.098222125
01029,36269,MUSCADINE,AL,0.091275964,0.022608700,0.044642900,0.086369622
01029,36258,DELTA,AL,0.047121700,0.036521700,0.044642900,0.046422300
01029,36207,ANNISTON,AL,0.003323440,0.000000000,0.000000000,0.003072870
01031,36346,JACK,AL,0.030027200,0.009650700,0.001470590,0.027954800
01031,36323,ELBA,AL,0.161494912,0.150735294,0.177941176,0.161097387
01031,36316,CHANCELLOR,AL,0.018453500,0.008731600,0.000000000,0.017358000
01031,36034,GLENWOOD,AL,0.005052310,0.000459559,0.007352940,0.004778310
01031,36010,BRUNDIDGE,AL,0.015013600,0.005055150,0.000000000,0.013977400
01031,36311,ARITON,AL,0.004264010,0.000000000,0.000000000,0.003868160
01031,36318,COFFEE SPRINGS,AL,0.007238070,0.000459559,0.000000000,0.006598620
01031,36477,SAMSON,AL,0.006306440,0.004136030,0.001470590,0.006046030
01031,36360,OZARK,AL,0.000394152,0.000000000,0.000000000,0.000357561
01031,36322,DALEVILLE,AL,0.001970760,0.000459559,0.000000000,0.001820310
01031,36330,ENTERPRISE,AL,0.625806220,0.738970588,0.805882353,0.637790924
01031,36351,NEW BROCKTON,AL,0.079117099,0.061121300,0.000000000,0.076095436
01031,36453,KINSTON,AL,0.027124800,0.017003700,0.004411760,0.025906900
01031,36009,BRANTLEY,AL,0.002078260,0.000459559,0.001470590,0.001950330
01031,36079,TROY,AL,0.008778800,0.002757350,0.000000000,0.008158900
01031,36467,OPP,AL,0.006879750,0.000000000,0.000000000,0.006241060
01033,35660,SHEFFIELD,AL,0.172693150,0.227851852,0.201017812,0.178704414
01033,35653,RUSSELLVILLE,AL,0.006725050,0.000592593,0.002544530,0.006023440
01033,35674,TUSCUMBIA,AL,0.342446043,0.324444444,0.447837150,0.344184646
01033,35616,CHEROKEE,AL,0.076790741,0.034370400,0.008481800,0.070665864
01033,35646,LEIGHTON,AL,0.074726306,0.036444400,0.024597100,0.069570693
01033,35654,RUSSELLVILLE,AL,0.017453900,0.014222200,0.005089060,0.016756100
01033,35661,MUSCLE SHOALS,AL,0.306412261,0.361481481,0.310432570,0.311630709
01033,35672,TOWN CREEK,AL,0.002721300,0.000592593,0.000000000,0.002436750
01033,35582,RED BAY,AL,0.000031279,0.000000000,0.000000000,0.000027379
01035,36456,MC KENZIE,AL,0.033517600,0.008287300,0.011236000,0.031384900
01035,36401,EVERGREEN,AL,0.575788989,0.864640884,0.898876404,0.600842549
01035,36426,BREWTON,AL,0.010942200,0.008287300,0.000000000,0.010637200
01035,36502,ATMORE,AL,0.005989400,0.001381220,0.000000000,0.005581890
01035,36454,LENOX,AL,0.005874220,0.004143650,0.011236000,0.005792520
01035,36460,MONROEVILLE,AL,0.002303620,0.006906080,0.000000000,0.002632960
01035,36473,RANGE,AL,0.014282400,0.001381220,0.011236000,0.013270100
01035,36475,REPTON,AL,0.088574061,0.022099400,0.022471900,0.082885729
01035,36421,ANDALUSIA,AL,0.013591300,0.004143650,0.000000000,0.012743500
01035,36432,CASTLEBERRY,AL,0.227597328,0.075966851,0.044943800,0.214323328
01035,36330,ENTERPRISE,AL,0.000691085,0.000000000,0.000000000,0.000631912
01035,36033,GEORGIANA,AL,0.006104580,0.001381220,0.000000000,0.005687200
01035,36768,PINE APPLE,AL,0.000115181,0.000000000,0.000000000,0.000105319
01035,36471,PETERMAN,AL,0.006219770,0.000000000,0.000000000,0.005687200
01035,36474,RED LEVEL,AL,0.008408200,0.001381220,0.000000000,0.007793580
01037,35072,GOODWATER,AL,0.179841422,0.204081633,0.357142857,0.181239880
01037,35136,ROCKFORD,AL,0.142119173,0.268707483,0.142857143,0.146426093
01037,35089,KELLYTON,AL,0.145963479,0.183673469,0.250000000,0.147582697
01037,35046,CLANTON,AL,0.018140300,0.017006800,0.000000000,0.018043000
01037,35150,SYLACAUGA,AL,0.016098000,0.034013600,0.000000000,0.016655100
01037,35010,ALEXANDER CITY,AL,0.173474291,0.061224500,0.178571429,0.169673838
01037,35183,WEOGUFKA,AL,0.050937000,0.061224500,0.000000000,0.051121900
01037,35151,SYLACAUGA,AL,0.211677078,0.132653061,0.000000000,0.208304418
01037,36026,EQUALITY,AL,0.060547800,0.037415000,0.071428571,0.059796400
01037,36080,TITUS,AL,0.001201350,0.000000000,0.000000000,0.001156600
01039,36455,LOCKHART,AL,0.000000000,0.000396983,0.000000000,0.000038961
01039,36420,ANDALUSIA,AL,0.310773541,0.500992457,0.363934426,0.330073635
01039,36421,ANDALUSIA,AL,0.237184258,0.107185391,0.144262295,0.223321775
01039,36038,GANTT,AL,0.000000000,0.000000000,0.006557380,0.000077921
01039,36323,ELBA,AL,0.000043777,0.000396983,0.000000000,0.000077921
01039,36028,DOZIER,AL,0.029899800,0.007145690,0.000000000,0.027311300
01039,36474,RED LEVEL,AL,0.071356652,0.016276300,0.003278690,0.065142011
01039,36483,WING,AL,0.008886700,0.002778880,0.000000000,0.008181700
01039,36453,KINSTON,AL,0.001006870,0.000396983,0.000000000,0.000935053
01039,36476,RIVER FALLS,AL,0.000000000,0.000396983,0.000000000,0.000038961
01039,36467,OPP,AL,0.237972245,0.232631997,0.252459016,0.237620291
01039,36442,FLORALA,AL,0.098454669,0.129416435,0.229508197,0.103050610
01039,36456,MC KENZIE,AL,0.004115050,0.001587930,0.000000000,0.003818130
01039,36477,SAMSON,AL,0.000306440,0.000396983,0.000000000,0.000311684
01041,36009,BRANTLEY,AL,0.156271186,0.059360700,0.173611111,0.149932649
01041,36041,HIGHLAND HOME,AL,0.105197740,0.066971081,0.020833300,0.101336649
01041,36467,OPP,AL,0.000790960,0.000000000,0.000000000,0.000725313
01041,36071,RUTLEDGE,AL,0.051977400,0.028919300,0.055555600,0.050461100
01041,36032,FORT DEPOSIT,AL,0.000112994,0.000000000,0.000000000,0.000103616
01041,36042,HONORAVILLE,AL,0.061468900,0.009132400,0.013888900,0.057196100
01041,36035,GOSHEN,AL,0.027005600,0.009132400,0.006944440,0.025489600
01041,36036,GRADY,AL,0.051299400,0.025875200,0.000000000,0.048803200
01041,36046,LAPINE,AL,0.065310734,0.021309000,0.000000000,0.061340800
01041,36037,GREENVILLE,AL,0.002824860,0.003044140,0.000000000,0.002797640
01041,36323,ELBA,AL,0.001242940,0.001522070,0.006944440,0.001347010
01041,36049,LUVERNE,AL,0.395480226,0.741248097,0.673611111,0.423168584
01041,36028,DOZIER,AL,0.072655367,0.030441400,0.041666700,0.069319242
01041,36034,GLENWOOD,AL,0.008361600,0.003044140,0.006944440,0.007978400
01043,35077,HANCEVILLE,AL,0.152099815,0.110186586,0.157706093,0.149013013
01043,35083,HOLLY POND,AL,0.034358700,0.012355000,0.014336900,0.032370900
01043,35087,JOPPA,AL,0.011656300,0.003277860,0.011947400,0.011026000
01043,35055,CULLMAN,AL,0.224625484,0.461169945,0.446833931,0.246106514
01043,35622,FALKVILLE,AL,0.016116800,0.001512860,0.008363200,0.014886000
01043,35621,EVA,AL,0.001914660,0.000504286,0.000000000,0.001777150
01043,35058,CULLMAN,AL,0.116920552,0.115229450,0.106332139,0.116623034
01043,35670,SOMERVILLE,AL,0.000021040,0.000000000,0.000000000,0.000019109
01043,35033,BREMEN,AL,0.044247600,0.010590000,0.007168460,0.041103700
01043,35619,DANVILLE,AL,0.000273523,0.000000000,0.000000000,0.000248419
01043,35541,ARLEY,AL,0.000252483,0.000000000,0.000000000,0.000229310
01043,35976,GUNTERSVILLE,AL,0.000231443,0.000000000,0.000000000,0.000210200
01043,35019,BAILEYTON,AL,0.020598400,0.012102900,0.010752700,0.019797100
01043,35057,CULLMAN,AL,0.155445211,0.079929400,0.115890084,0.149089450
01043,35056,CULLMAN,AL,0.031897000,0.123550177,0.001194740,0.038352000
01043,35098,LOGAN,AL,0.014980600,0.003277860,0.002389490,0.013892300
01043,35540,ADDISON,AL,0.001367610,0.000252143,0.000000000,0.001261200
01043,35053,CRANE HILL,AL,0.048581900,0.009581400,0.022700100,0.045212200
01043,35179,VINEMONT,AL,0.102865679,0.046142200,0.078853047,0.098182722
01043,35016,ARAB,AL,0.021545200,0.010085700,0.015531700,0.020580500
01043,35070,GARDEN CITY,AL,0.000000000,0.000252143,0.000000000,0.000019109
01045,36322,DALEVILLE,AL,0.166649444,0.255668114,0.207641196,0.173247966
01045,36010,BRUNDIDGE,AL,0.000551135,0.000000000,0.003322260,0.000567716
01045,36311,ARITON,AL,0.035307100,0.015919000,0.009966800,0.033558300
01045,36352,NEWTON,AL,0.032000300,0.011577400,0.003322260,0.030120500
01045,36371,PINCKARD,AL,0.000000000,0.000482393,0.000000000,0.000031540
01045,36345,HEADLAND,AL,0.006544730,0.001929570,0.000000000,0.006118720
01045,36317,CLOPTON,AL,0.000585581,0.000482393,0.000000000,0.000567716
01045,36353,NEWVILLE,AL,0.010058200,0.003859140,0.000000000,0.009461900
01045,36361,OZARK,AL,0.056146900,0.115774240,0.003322260,0.059042500
01045,36303,DOTHAN,AL,0.020219800,0.043897700,0.073089701,0.022771700
01045,36360,OZARK,AL,0.378319727,0.459720212,0.480066445,0.385573708
01045,36350,MIDLAND CITY,AL,0.109469188,0.041968200,0.151162791,0.105847474
01045,36330,ENTERPRISE,AL,0.065343943,0.028461200,0.049833900,0.062637987
01045,36362,FORT RUCKER,AL,0.097792015,0.008200700,0.018272400,0.090424525
01045,36374,SKIPPERVILLE,AL,0.021012000,0.012059800,0.000000000,0.020027800
01047,36703,SELMA,AL,0.287954676,0.345751931,0.331585082,0.295101680
01047,36773,SAFFORD,AL,0.008703500,0.001817360,0.002331000,0.007780730
01047,36758,PLANTERSVILLE,AL,0.017283800,0.005906410,0.000582751,0.015384600
01047,36749,JONES,AL,0.011372000,0.002726030,0.006410260,0.010397900
01047,36701,SELMA,AL,0.553657936,0.601544752,0.639860140,0.562617153
01047,36761,MINTER,AL,0.014574300,0.011812800,0.000000000,0.013474800
01047,36767,ORRVILLE,AL,0.039453200,0.006815080,0.014568800,0.035402300
01047,36785,TYLER,AL,0.006650790,0.002726030,0.000000000,0.005941640
01047,36759,MARION JUNCTION,AL,0.040931100,0.013630200,0.001748250,0.036427900
01047,36775,SARDIS,AL,0.019418700,0.007269420,0.002913750,0.017471300
01049,35967,FORT PAYNE,AL,0.215682587,0.432350718,0.437878788,0.233445179
01049,35961,COLLINSVILLE,AL,0.055848100,0.020030200,0.033333300,0.053143200
01049,35986,RAINSVILLE,AL,0.110164938,0.101284958,0.095454545,0.109345702
01049,35954,ATTALLA,AL,0.001611780,0.000377929,0.000000000,0.001504980
01049,35983,LEESBURG,AL,0.000644711,0.000000000,0.000000000,0.000592125
01049,35963,DAWSON,AL,0.023800600,0.002645500,0.012121200,0.022229300
01049,35981,IDER,AL,0.032181800,0.024565400,0.050000000,0.031974700
01049,35765,PISGAH,AL,0.003492180,0.000000000,0.003030300,0.003256690
01049,35771,SECTION,AL,0.002363940,0.000000000,0.003030300,0.002220470
01049,35971,FYFFE,AL,0.064175576,0.033635700,0.060606100,0.062123800
01049,35968,FORT PAYNE,AL,0.101971740,0.202569917,0.068181818,0.107988750
01049,35951,ALBERTVILLE,AL,0.029307500,0.005291010,0.009090900,0.027410400
01049,35979,HIGDON,AL,0.011954000,0.004913080,0.000000000,0.011299700
01049,35962,CROSSVILLE,AL,0.088459679,0.037415000,0.062121200,0.084698510
01049,35957,BOAZ,AL,0.026889800,0.005291010,0.006060610,0.025140600
01049,35975,GROVEOAK,AL,0.014129900,0.001889640,0.000000000,0.013100800
01049,35978,HENAGAR,AL,0.071401708,0.052532100,0.031818200,0.069525313
01049,35984,MENTONE,AL,0.031349100,0.015117200,0.012121200,0.029976300
01049,35956,BOAZ,AL,0.000026863,0.000000000,0.000000000,0.000024672
01049,35989,VALLEY HEAD,AL,0.045613300,0.012849600,0.010606100,0.042904400
01049,35974,GERALDINE,AL,0.023773700,0.025321200,0.015151500,0.023734300
01049,35959,CEDAR BLUFF,AL,0.000805888,0.000000000,0.000000000,0.000740156
01049,35966,FLAT ROCK,AL,0.019717400,0.011715800,0.012121200,0.019071400
01049,35988,SYLVANIA,AL,0.024633300,0.010204100,0.077272727,0.024548500
